Price,Date,Close,High,Low,Open,Volume
50,2005-05-20,0.20099477469921112,0.20107089227069816,0.19495669709488198,0.1972494075443472,517008000
51,2005-05-23,0.20565634965896606,0.20771979202561167,0.20175873326293906,0.20237043436043098,703668000
52,2005-05-24,0.2085607945919037,0.20932471730498614,0.2036690572266996,0.20466317757670935,522192000
53,2005-05-25,0.2058856189250946,0.20917153423845428,0.20389829412941762,0.2081022120590702,535272000
54,2005-05-26,0.21169351041316986,0.21329841609070996,0.20733735738218045,0.20771979013893457,788784000
55,2005-05-27,0.21031787991523743,0.21230520461944344,0.20810220248070802,0.21230520461944344,322740000
56,2005-05-31,0.20710808038711548,0.2111588473343037,0.2036690145062859,0.20940079097433517,763176000
57,2005-06-01,0.209019273519516,0.21283984262258066,0.20328749743475016,0.20573244301059745,796632000
58,2005-06-02,0.2168145477771759,0.2168145477771759,0.20825447559113502,0.20825447559113502,684348000
59,2005-06-03,0.21627897024154663,0.21803701321095292,0.2139862592955997,0.21604970188007896,559620000
60,2005-06-06,0.21421551704406738,0.21658526105813614,0.21222910774352932,0.2123813429119273,512892000
61,2005-06-07,0.209019273519516,0.21627892193907228,0.208254421754768,0.21276372505161018,974136000
62,2005-06-08,0.20756661891937256,0.2124583413151549,0.2053509416314221,0.20955392982647408,618720000
63,2005-06-09,0.21627897024154663,0.21635600342707403,0.20573248895768265,0.20596175731915028,619908000
64,2005-06-10,0.21383394300937653,0.21627890202574257,0.21238128644758555,0.21604963373658764,465096000
65,2005-06-13,0.21857169270515442,0.22460978560082998,0.21337548497493505,0.21398627057163122,1409916000
66,2005-06-14,0.20565634965896606,0.22223999250643175,0.19877820388160278,0.2186486912906979,2408412000
67,2005-06-15,0.20504465699195862,0.2059617440443557,0.19694405161528034,0.20435683828625226,1669788000
68,2005-06-16,0.20611490309238434,0.20749052689345338,0.20198801802354235,0.204968547647221,489240000
69,2005-06-17,0.20565634965896606,0.20901929813489628,0.2051216817388693,0.20863687904030234,456348000
70,2005-06-20,0.20879001915454865,0.2101656427736453,0.20229339087111842,0.20565633917562215,606060000
71,2005-06-21,0.2107764333486557,0.21177055351414903,0.20817832313141224,0.21016564786496278,428172000
72,2005-06-22,0.21054722368717194,0.21444484131799801,0.2079491262429635,0.21299309958891993,700668000
73,2005-06-23,0.21383394300937653,0.21643205275093533,0.20940075769167907,0.21016560938600531,836976000
74,2005-06-24,0.20703192055225372,0.21352763191289537,0.20588556549263481,0.2134515143523718,475632000
75,2005-06-27,0.20535098016262054,0.20741440902863412,0.20351680598656977,0.20573248369026073,354588000
76,2005-06-28,0.2066495716571808,0.2080251954622521,0.20389831038140332,0.20619102127840044,262308000
77,2005-06-29,0.20473921298980713,0.20710804069915054,0.20305819012544626,0.2067265372945415,283572000
78,2005-06-30,0.20420461893081665,0.20802520260234464,0.20259972671408757,0.20611491076658064,593232000
79,2005-07-01,0.2051217257976532,0.20542712544608355,0.20099484017793437,0.20351683342644958,315168000
80,2005-07-05,0.20833151042461395,0.20917156438677814,0.20389832351769852,0.20588564859981273,388440000
81,2005-07-06,0.21391017735004425,0.21482725094872068,0.20664961050182368,0.20901935502815258,703632000
82,2005-07-07,0.21238134801387787,0.21398625383446307,0.20985936877082667,0.21054717383767618,465900000
83,2005-07-08,0.21505646407604218,0.2157442690545684,0.2109295795423526,0.2136808267877236,408132000
84,2005-07-11,0.21826626360416412,0.22048285664088438,0.21604967056744387,0.2169667438804007,399492000
85,2005-07-12,0.21704383194446564,0.21872484180399293,0.21261063136337505,0.21811314061439727,564252000
86,2005-07-13,0.21734917163848877,0.21857164449420652,0.21368082380829903,0.21796085903223297,594780000
87,2005-07-14,0.2077198326587677,0.22392197517848536,0.20741443301619436,0.2196419388506243,1871496000
88,2005-07-15,0.20550322532653809,0.20771981873553697,0.2019119099833765,0.20710811755938865,1223352000
89,2005-07-18,0.20038312673568726,0.20496854853622892,0.19831968419231652,0.20489243094977524,1044900000
90,2005-07-19,0.20313438773155212,0.20359293814119495,0.20007775397276678,0.20160561305335978,517896000
91,2005-07-20,0.2061910182237625,0.2070319877168847,0.19801429503271753,0.20076554260210147,526500000
92,2005-07-21,0.20267580449581146,0.20443386080836318,0.19847280250986213,0.20351677386508357,594528000
93,2005-07-22,0.19740262627601624,0.20657348489822583,0.19595088466795352,0.20366907241878912,699264000
94,2005-07-25,0.19854895770549774,0.2046631679079412,0.19426892173715807,0.19510989126577952,974952000
95,2005-07-26,0.20267580449581146,0.20298119038923065,0.1969440281823548,0.19770795071459746,759492000
96,2005-07-27,0.20680272579193115,0.20771981289877728,0.19954216019038062,0.20298122659182727,807828000
97,2005-07-28,0.20840762555599213,0.20940083028652792,0.20359293515206392,0.20642030049733465,411240000
98,2005-07-29,0.20680272579193115,0.2097832554727723,0.20512170235095828,0.2075666621260579,351660000
99,2005-08-01,0.20993633568286896,0.21085342248146902,0.20664950556133996,0.2080251289264248,389040000
100,2005-08-02,0.2127637267112732,0.2134515453130633,0.20985932889488898,0.21016563037586575,422652000
101,2005-08-03,0.2127637267112732,0.21475105127944696,0.21085344897765582,0.2127637267112732,518256000
102,2005-08-04,0.21054722368717194,0.21207601228368803,0.21008868686737503,0.21115892497845612,356424000
103,2005-08-05,0.21589738130569458,0.21635593154190985,0.2087899824678492,0.21024172340791342,684096000
104,2005-08-08,0.21666140854358673,0.22139999529381504,0.21513263380040415,0.21734922735447315,725544000
105,2005-08-09,0.21612675487995148,0.2175023788405088,0.21375699686558428,0.216966795217309,291900000
106,2005-08-10,0.21291697025299072,0.2181131648550935,0.21070037654891519,0.21704385606632084,440556000
107,2005-08-11,0.21589738130569458,0.21627889838197703,0.21085342436674123,0.2129168662656333,701556000
108,2005-08-12,0.2288888841867447,0.23087619543146165,0.22078826497351575,0.22858348458491187,2295420000
109,2005-08-15,0.23469772934913635,0.23706655799431187,0.22674934458733959,0.2296537431661323,882804000
110,2005-08-16,0.2307230532169342,0.23454453852045273,0.22904202987755343,0.23248110973679548,637488000
111,2005-08-17,0.2307230532169342,0.2335513475516815,0.22957669781906492,0.22972983491689442,607572000
112,2005-08-18,0.22476200759410858,0.2301122677238729,0.22376880290058415,0.22896592592340373,822732000
113,2005-08-19,0.2231570929288864,0.2258322365537524,0.2224692878757689,0.2251444178350003,422232000
114,2005-08-22,0.2213229387998581,0.2263669113069354,0.21872484178774743,0.22277560955072662,547224000
115,2005-08-23,0.2227756232023239,0.22392197879704845,0.22032976122311165,0.22109368397661874,254460000
116,2005-08-24,0.2229277789592743,0.22766635043945524,0.22025356514479322,0.22132287349914892,514620000
117,2005-08-25,0.22445660829544067,0.22567909501640737,0.2220107465872245,0.2239219539869897,296484000
118,2005-08-26,0.22101753950119019,0.22468588789068633,0.2188779793617101,0.22468588789068633,323436000
119,2005-08-29,0.22139999270439148,0.22162926108346004,0.21719607402717117,0.21895411713154225,343392000
120,2005-08-30,0.22934739291667938,0.2298829764022336,0.22071212046895403,0.22101750636790482,948852000
121,2005-08-31,0.23446840047836304,0.23737188287961164,0.22812492292054015,0.22881274156549816,906804000
122,2005-09-01,0.2345445305109024,0.2366840768044787,0.23255721937809384,0.23378059424903186,556884000
123,2005-09-02,0.2307230532169342,0.2350030752133467,0.2299591169289757,0.2350030752133467,469800000
124,2005-09-06,0.2326342761516571,0.23385674928656808,0.22804885398231609,0.23156403820189755,423096000
125,2005-09-07,0.24004694819450378,0.24065862169821867,0.23171706472289033,0.23232783629516546,588012000
126,2005-09-08,0.242874413728714,0.24585494308005565,0.23859529387861675,0.23859529387861675,646116000
127,2005-09-09,0.24600814282894135,0.2465428245454755,0.24149883789790738,0.2454734884436814,454236000
128,2005-09-12,0.24516713619232178,0.24700131029139558,0.24226365354369184,0.2462373740050076,556584000
129,2005-09-13,0.25258082151412964,0.25380329434441956,0.24402075124431397,0.24402075124431397,854724000
130,2005-09-14,0.2495233118534088,0.25403261601092897,0.2483769290863846,0.25066966728916357,503448000
131,2005-09-15,0.25395652651786804,0.2567838919956849,0.2518160505805787,0.2533448253079943,759756000
132,2005-09-16,0.254108726978302,0.2574716756124812,0.25204527084892336,0.25609603819289545,519828000
133,2005-09-19,0.25051745772361755,0.2546443158491262,0.2491418201275998,0.25380335993257475,428316000
134,2005-09-20,0.2554081976413727,0.2582355898222706,0.2521222961348482,0.2524276683746685,522192000
135,2005-09-21,0.2531917691230774,0.25945913323180914,0.2509761039077037,0.2544151720659587,625656000
136,2005-09-22,0.24639058113098145,0.25380336906340195,0.24188124901906422,0.25380336906340195,739152000
137,2005-09-23,0.24998173117637634,0.25212220587177553,0.24379139286511103,0.245854848079285,314640000
138,2005-09-26,0.25204527378082275,0.25380333033344826,0.24738373451948725,0.25189303861201917,406776000
139,2005-09-27,0.25288623571395874,0.25533208344790764,0.250975944152799,0.25311549037981,404160000
140,2005-09-28,0.2544150948524475,0.25510291374160626,0.2507467456644513,0.2536502290965424,353556000
141,2005-09-29,0.25968825817108154,0.2598404933318595,0.25242767959014406,0.2544911356347425,513372000
142,2005-09-30,0.2619810104370117,0.2643498391106777,0.2593058801982804,0.25984053454072775,458832000
143,2005-10-03,0.26916447281837463,0.2710747642417404,0.26289801508285443,0.26503758848679954,549888000
144,2005-10-04,0.26564934849739075,0.27474314560357094,0.2650376473236484,0.27031088806622017,514476000
145,2005-10-05,0.2568599581718445,0.26595468325786836,0.2552550661717744,0.26595468325786836,599184000
146,2005-10-06,0.2559429109096527,0.2605283327091022,0.24822469697016616,0.2565545847281187,685512000
147,2005-10-07,0.2526569664478302,0.25900044446482323,0.2506696552767131,0.2564014321808118,551952000
148,2005-10-10,0.24623733758926392,0.25441498857725203,0.2461612200176941,0.25395645195311317,459216000
149,2005-10-11,0.24318084120750427,0.24929413823520089,0.2403525455494479,0.24715456353622303,540048000
150,2005-10-12,0.24608419835567474,0.2498295932290023,0.24218659565490233,0.2424928971672339,657660000
151,2005-10-13,0.24478565156459808,0.2459320071125434,0.23538552513893782,0.24554958795256793,509304000
152,2005-10-14,0.24478565156459808,0.2496003557984772,0.24073488371868884,0.2465428063826357,311256000
153,2005-10-17,0.24715445935726166,0.24960033469551043,0.24493786604172568,0.24493786604172568,243912000
154,2005-10-18,0.24310366809368134,0.24853007254048848,0.24149877608535805,0.24807153587114858,299832000
155,2005-10-19,0.2410402148962021,0.24142263394756716,0.23316886541399479,0.2399709065081512,635952000
156,2005-10-20,0.24272219836711884,0.24776615681009886,0.24035244065074765,0.2414226784992877,359520000
157,2005-10-21,0.24409785866737366,0.2476130428835147,0.2424159195201805,0.2468491065000311,298368000
158,2005-10-24,0.2507466971874237,0.2507466971874237,0.24402079946544195,0.2462373928432192,291012000
159,2005-10-25,0.2523515522480011,0.2531154884803714,0.24799541298558192,0.24906472145952763,334680000
160,2005-10-26,0.24547342956066132,0.2529623608737261,0.2450910104642459,0.2524276792854489,415344000
161,2005-10-27,0.24035243690013885,0.24669591511196245,0.23958850060007905,0.24593197881190265,227784000
162,2005-10-28,0.2477661669254303,0.2482247036514634,0.2350030921973643,0.24096415162960635,464640000
163,2005-10-31,0.2564014494419098,0.2581595060539773,0.2487593803659261,0.2487593803659261,432420000
164,2005-11-01,0.25326859951019287,0.25831255636428946,0.25128126154178376,0.2564013632885404,400488000
165,2005-11-02,0.2679421603679657,0.2682475327725698,0.2521985498021657,0.25334490572862317,523668000
166,2005-11-03,0.26480838656425476,0.2713041009129024,0.2626688398447373,0.2697762554162653,465072000
167,2005-11-04,0.2602989971637726,0.26557223661510654,0.25754775011607006,0.2649614648541317,570276000
168,2005-11-07,0.25915271043777466,0.2625917769890857,0.25808340177479955,0.26167470350791133,370824000
169,2005-11-08,0.25433793663978577,0.2603760414608014,0.25319158143680615,0.26014675948769994,538968000
170,2005-11-09,0.2658015489578247,0.26748348781730474,0.2519691399056699,0.2548735516897477,818880000
171,2005-11-10,0.2559429109096527,0.2810104956337537,0.2509759719148517,0.2750494636932313,2503620000
172,2005-11-11,0.2601468563079834,0.2632035040096351,0.2570131890759146,0.25815954470553965,545928000
173,2005-11-14,0.26564934849739075,0.26748352275540754,0.2562492225070988,0.2602229433127631,493668000
174,2005-11-15,0.2662600576877594,0.26977617019669264,0.26542000394363147,0.2672541777695907,496200000
175,2005-11-16,0.26534295082092285,0.2680181075906042,0.26014675827814004,0.2665663528512304,455280000
176,2005-11-17,0.2771128714084625,0.27734215341343355,0.2644259155792198,0.2675596094118529,703260000
177,2005-11-18,0.27657726407051086,0.28032265868365774,0.27115178924351846,0.2780299208251739,465768000
178,2005-11-21,0.2814691662788391,0.28192770316619065,0.2750495678620772,0.2768837154114833,454704000
179,2005-11-22,0.28895795345306396,0.2917092009635415,0.2807041835903625,0.28292077682071765,731700000
180,2005-11-23,0.2881178557872772,0.292320857663443,0.2865890814997019,0.2892642110200254,411948000
181,2005-11-25,0.2909453213214874,0.29140385806423236,0.2875062274227217,0.2894935661707226,116676000
182,2005-11-28,0.28949353098869324,0.2942311876854371,0.2842964083418105,0.2917091949099295,424524000
183,2005-11-29,0.27115190029144287,0.28009349140830575,0.269928525020985,0.27237437362977396,1043136000
184,2005-11-30,0.2762719988822937,0.277647609332837,0.2691645825616874,0.2692407001652471,575448000
185,2005-12-01,0.27955782413482666,0.28085734395329254,0.2755841036913377,0.27856463317255287,562032000
186,2005-12-02,0.279634952545166,0.28154524477569626,0.2758895564253965,0.28085742587459567,334476000
187,2005-12-05,0.27443769574165344,0.28024558916368114,0.27352059520623634,0.28024558916368114,387708000
188,2005-12-06,0.27558398246765137,0.27932844658471523,0.27451374513054205,0.2748961640697329,375252000
189,2005-12-07,0.27604249119758606,0.27833520073926005,0.2713039077689177,0.27665419198499047,352668000
190,2005-12-08,0.2738259434700012,0.27818210870224774,0.2706931800103656,0.2745907813951329,386664000
191,2005-12-09,0.27772364020347595,0.2781060866286022,0.27084550810496794,0.27466699324808075,262896000
192,2005-12-12,0.28177425265312195,0.2823859534136103,0.2780297890773577,0.27848835283051765,281136000
193,2005-12-13,0.2854427695274353,0.28788864477065434,0.2802456467749062,0.28230907557407153,443412000
194,2005-12-14,0.2827676236629486,0.28467881718727533,0.279405577148427,0.2833031798445263,287472000
195,2005-12-15,0.27917635440826416,0.2846788497460472,0.27627194230023944,0.2825383739760333,332724000
196,2005-12-16,0.28162118792533875,0.2828445624290484,0.27749430440648,0.2801694334177642,1065600000
197,2005-12-19,0.27695971727371216,0.2842964137301454,0.2762719258957817,0.2822329576025478,292296000
198,2005-12-20,0.2768067419528961,0.28085751166081874,0.2731383915807353,0.2766545066970218,304356000
199,2005-12-21,0.2762719988822937,0.2803988848964755,0.27375000539271704,0.27810617348096073,289380000
200,2005-12-22,0.2846788167953491,0.28498421637507404,0.27596651074289,0.27604262832205,318336000
201,2005-12-23,0.28689444065093994,0.28727685965191563,0.2835323949298834,0.2854426860715498,214536000
202,2005-12-27,0.28865253925323486,0.29178623304940127,0.2856720372109018,0.2865891105575785,367968000
203,2005-12-28,0.29132771492004395,0.29224478832509543,0.2868184108168302,0.2886525576269332,264420000
204,2005-12-29,0.2848311960697174,0.2920917782070655,0.2836087225317322,0.2911746770720473,310464000
205,2005-12-30,0.27940553426742554,0.283303136365351,0.27825917910149084,0.28322611686608756,229608000
206,2006-01-03,0.29209160804748535,0.2942311541428033,0.28009337398318046,0.28101044725267155,472812000
207,2006-01-04,0.30026930570602417,0.30072786978475974,0.29125069661574615,0.29430827332645215,510072000
208,2006-01-05,0.30707037448883057,0.3076059580132668,0.2998107251210929,0.3003453793824229,646092000
209,2006-01-06,0.3121144473552704,0.3132608030429137,0.29843519863786594,0.31058657439313997,623388000
210,2006-01-09,0.3208266496658325,0.32250856113889403,0.3112742900576324,0.31196208137713566,560484000
211,2006-01-10,0.3209036588668823,0.3209036588668823,0.3152480000878951,0.31929876695414794,339660000
212,2006-01-11,0.33251953125,0.33435367813360245,0.3206744593697835,0.32120911367831645,626304000
213,2006-01-12,0.3277818262577057,0.33756346861306646,0.3254120959514144,0.33244339275498874,495504000
214,2006-01-13,0.32487747073173523,0.3296921474258996,0.3202920214072005,0.3270170172858484,421296000
215,2006-01-17,0.32464808225631714,0.3248012466486174,0.31616503248512295,0.3204450807845222,329232000
216,2006-01-18,0.32632917165756226,0.32739940947812457,0.31180897051816064,0.3147895000346825,459948000
217,2006-01-19,0.34444159269332886,0.3489508965850643,0.33007455643203976,0.3306853282750856,914760000
218,2006-01-20,0.3348122239112854,0.34895090788748545,0.3347361063278076,0.3449771873921834,461604000
219,2006-01-23,0.3367234766483307,0.33955084223461884,0.33282587305233846,0.33741129547851134,334884000
220,2006-01-24,0.33840441703796387,0.34543571368827325,0.3365702703096909,0.3374873436738274,388896000
221,2006-01-25,0.33542385697364807,0.3423019880098525,0.3313730904537049,0.34008539523248316,400236000
222,2006-01-26,0.34688737988471985,0.34719277939442783,0.33817507582967266,0.3403146215983288,448836000
223,2006-01-27,0.35346031188964844,0.35735791560239727,0.34849244280386105,0.3513968553372936,385044000
224,2006-01-30,0.3494856357574463,0.3553705506618073,0.3478807161125537,0.35498813149879344,315780000
225,2006-01-31,0.3436014652252197,0.349638640359806,0.3409263359620014,0.3477283491327337,384456000
226,2006-02-01,0.34383079409599304,0.3452064313632829,0.33611167937521613,0.3374111990674165,450852000
227,2006-02-02,0.3333604037761688,0.3471928108521114,0.33282574960128,0.34696352888333815,473736000
228,2006-02-03,0.33641719818115234,0.34054408411452436,0.33015076534466276,0.3312210034279038,504252000
229,2006-02-06,0.3458942472934723,0.34627576445911895,0.3340482745899192,0.33550002953566405,363468000
230,2006-02-07,0.3335897624492645,0.3465820914690811,0.333436598013879,0.3465820914690811,399408000
231,2006-02-08,0.34321919083595276,0.34321919083595276,0.33458300036365574,0.33458300036365574,393072000
232,2006-02-09,0.33741122484207153,0.3496387147747202,0.3352707492707681,0.34428935704140606,437100000
233,2006-02-10,0.3355000913143158,0.340162533127625,0.32762873943349374,0.33863375838803034,414996000
234,2006-02-13,0.3366463780403137,0.3390161082256104,0.33213797620204305,0.33443068687656546,280740000
235,2006-02-14,0.33725807070732117,0.33848054369208014,0.33282581353077867,0.33664639691464304,342348000
236,2006-02-15,0.3437538146972656,0.3446709154991357,0.3357293261700759,0.33657030938192334,493296000
237,2006-02-16,0.36071985960006714,0.36148472515201796,0.34780455061390647,0.350173378995294,1305888000
238,2006-02-17,0.3627833425998688,0.38762167337470665,0.36071988632971697,0.38723925423602795,2356956000
239,2006-02-21,0.3550651967525482,0.3626311492873684,0.3519315022252228,0.3620194480487409,684060000
240,2006-02-22,0.3544534146785736,0.35728077964449556,0.3416142237698907,0.3500211303506156,939756000
241,2006-02-23,0.3490268886089325,0.3557528105677486,0.34803369802316303,0.353383053839739,385128000
242,2006-02-24,0.34895095229148865,0.3547588749718785,0.34711680527460115,0.3505558719281735,416412000
243,2006-02-27,0.3630896508693695,0.3653053423579446,0.3479577472666331,0.3516260958161665,666468000
244,2006-02-28,0.3601852357387543,0.36454140302216925,0.35667005166137433,0.36148475567691957,563316000
245,2006-03-01,0.37386539578437805,0.3760049422445481,0.35919202965144875,0.36148474054741236,703932000
246,2006-03-02,0.37439996004104614,0.379673199299811,0.3695852573849427,0.37348285950446,545460000
247,2006-03-03,0.37569954991340637,0.3821952909317611,0.37027317217680367,0.3709609909251697,595800000
248,2006-03-06,0.3749346435070038,0.3855581696855497,0.3731004696217826,0.3830361771769624,529020000
249,2006-03-07,0.36851510405540466,0.377915229550339,0.36110231715581637,0.3750117468031081,606204000
250,2006-03-08,0.3666808307170868,0.3705023424401818,0.35353627020052486,0.36859205121008926,670800000
251,2006-03-09,0.36859214305877686,0.3773044496413572,0.3683628610442607,0.3711141085621101,536700000
252,2006-03-10,0.36217251420021057,0.3728712290950259,0.35888568343802213,0.3682096629657771,521580000
253,2006-03-13,0.3665287494659424,0.36828587704116594,0.36308968264897545,0.3658409306362943,372132000
254,2006-03-14,0.37669268250465393,0.3782214567607802,0.3654583850560681,0.366834022239573,627792000
255,2006-03-15,0.3827298581600189,0.38326544161095516,0.3760048639765063,0.3774566187307102,510600000
256,2006-03-16,0.36973851919174194,0.38387630208674434,0.36843899927813956,0.3834177653632811,568416000
257,2006-03-17,0.3727191388607025,0.37371233013543026,0.362478027376779,0.3679805513803869,618588000
258,2006-03-20,0.3698907196521759,0.3760810331661209,0.3695092024845004,0.37600491558520704,293772000
259,2006-03-21,0.3881562650203705,0.39511054172216714,0.3779922317450948,0.3881562650203705,1235472000
260,2006-03-22,0.3769981265068054,0.38013179295904775,0.3685150750936047,0.378297618941835,1158576000
261,2006-03-23,0.3840295076370239,0.38555830985045825,0.37401770619949215,0.3782977292440322,661992000
262,2006-03-24,0.3970218002796173,0.3977096190380717,0.3844118899226115,0.3850226618289606,687936000
263,2006-03-27,0.4077204167842865,0.4080267182598395,0.3960275827546964,0.39732710236370145,651444000
264,2006-03-28,0.413987934589386,0.41941341121676623,0.40504634416730123,0.4058863982186199,795204000
265,2006-03-29,0.43622711300849915,0.4369910492101693,0.41230586018990223,0.41574492599505974,987096000
266,2006-03-30,0.43920767307281494,0.44157650135063004,0.42881342808864775,0.4366856803724262,1063308000
267,2006-03-31,0.4376027286052704,0.44501551406419926,0.43492757180291625,0.43890131895815765,835560000
268,2006-04-03,0.44249364733695984,0.44860787151074255,0.43439304098416615,0.43989556396159724,968916000
269,2006-04-04,0.4632040560245514,0.463891874570746,0.44264665579209267,0.4431051923791349,1200612000
270,2006-04-05,0.4669494926929474,0.46924220330219857,0.4525053830571454,0.462364071474445,1112976000
271,2006-04-06,0.4678666591644287,0.47138184335503086,0.4593065595008755,0.4657261832825558,789312000
272,2006-04-07,0.46664321422576904,0.47000616292582637,0.4574723707989297,0.4658793052487641,682674000
273,2006-04-10,0.4585426449775696,0.4683252176491166,0.4550274608289513,0.4655739425380361,634230000
274,2006-04-11,0.44738441705703735,0.460071400676885,0.4446331695541135,0.460071400676885,702072000
275,2006-04-12,0.4654206931591034,0.4678665681964551,0.44784291709728274,0.4502887921346345,598308000
276,2006-04-13,0.45242840051651,0.4606821429854681,0.4505942264129853,0.4554859495332038,738360000
277,2006-04-17,0.4536517858505249,0.4649622303266631,0.44998343755920983,0.4516644746034634,443868000
278,2006-04-18,0.4429522156715393,0.44570346352104534,0.43087693165570456,0.44555029907185717,1165488000
279,2006-04-19,0.4457034468650818,0.45059426851036855,0.4340867273676757,0.4402009240404271,517476000
280,2006-04-20,0.44509172439575195,0.4530400949631958,0.4343930081451205,0.44172970489372565,552684000
281,2006-04-21,0.4290427267551422,0.44830151376574534,0.42384650599306,0.4464673396697924,770016000
282,2006-04-24,0.44218820333480835,0.44646732322567284,0.4241518899647713,0.4317939583297618,676848000
283,2006-04-25,0.4418819546699524,0.4429521925694004,0.4295012989959791,0.43714427020690494,719766000
